City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
163,lekki,6.3607,4.8333,297.85,93,96,1.15,NG,1730579540
164,yarmouth,41.7057,-70.2286,285.34,74,100,4.47,US,1730579542
165,kingston,17.997,-76.7936,303.68,70,40,2.06,JM,1730579543
166,urangan,-25.3,152.9,295.83,79,6,3.82,AU,1730579544
167,paka,4.6374,103.4368,297.11,100,100,0.0,MY,1730579545
168,springbok,-29.6643,17.8865,290.36,44,100,2.03,ZA,1730579546
169,icano,-28.9193,-65.3282,293.12,80,100,4.33,AR,1730579547
170,georgetown,5.4112,100.3354,300.11,87,20,1.03,MY,1730579549
171,namibe,-15.1961,12.1522,293.15,80,26,1.09,AO,1730579550
172,ugoofaaru,5.6667,73.0,300.35,77,55,0.66,MV,1730579552
173,quellon,-43.1167,-73.6167,285.48,64,100,7.62,CL,1730579553
174,veraval,20.9,70.3667,299.92,54,0,2.15,IN,1730579554
175,olonkinbyen,70.9221,-8.7187,270.33,79,100,6.49,SJ,1730579556
176,dryden,49.7833,-92.7503,276.31,87,100,2.06,CA,1730579557
177,port elizabeth,-33.918,25.5701,291.66,97,99,0.45,ZA,1730579558
178,muli,2.9167,73.5667,300.6,75,30,2.88,MV,1730579559
179,lazaro cardenas,17.9583,-102.2,302.35,70,10,3.26,MX,1730579560
180,antofagasta,-23.65,-70.4,290.75,79,53,3.47,CL,1730579561
181,santa ana de yacuma,-13.75,-65.4333,303.12,66,75,4.12,BO,1730579562
182,wailua homesteads,22.0669,-159.378,300.59,77,20,5.14,US,1730579564
183,saldanha,-33.0117,17.9442,287.18,91,72,2.93,ZA,1730579565
184,vilyuysk,63.7553,121.6247,254.7,98,94,2.26,RU,1730579566
185,qaqortoq,60.7167,-46.0333,270.07,68,100,3.87,GL,1730579567
186,usinsk,65.9939,57.5281,267.86,86,100,5.87,RU,1730579568
187,waingapu,-9.6567,120.2641,300.02,78,8,1.66,ID,1730579569
188,port macquarie,-31.4333,152.9167,292.63,82,8,2.24,AU,1730579571
189,rampur,28.8167,79.0333,293.61,69,0,1.77,IN,1730579572
190,santa terezinha,-29.9002,-50.0904,295.18,86,100,3.8,BR,1730579573
191,udachny,66.4167,112.4,245.97,100,93,1.01,RU,1730579574
192,vorkuta,67.5,64.0,265.73,91,97,3.2,RU,1730579575
193,utrik,11.2278,169.8474,301.71,72,16,3.2,MH,1730579576
194,thompson,55.7435,-97.8558,271.24,93,100,2.06,CA,1730579577
195,tazacorte,28.629,-17.9293,293.69,83,40,2.06,ES,1730579579
196,ixtapa,20.7,-105.2,303.28,58,0,4.12,MX,1730579580
197,kotlas,61.2611,46.6556,269.06,80,65,5.12,RU,1730579581
198,katabu,-4.9333,122.5167,297.29,92,100,1.74,ID,1730579582
199,changde,29.0464,111.6783,288.99,66,0,1.54,CN,1730579583
200,nyurba,63.2842,118.3319,257.6,98,97,0.35,RU,1730579584
201,amilly,47.9728,2.7719,283.18,92,1,3.02,FR,1730579587
202,nemuro,43.3236,145.575,281.42,68,18,8.34,JP,1730579588
203,happy valley-goose bay,53.3168,-60.3315,274.32,69,20,4.12,CA,1730579589
204,taoudenni,22.6783,-3.9836,304.0,14,0,2.65,ML,1730579590
205,praia da vitoria,38.7333,-27.0667,292.29,88,40,7.96,PT,1730579591
206,yaren,-0.5472,166.916,301.2,69,6,3.49,NR,1730579593
207,vila velha,-20.3297,-40.2925,299.12,86,75,3.6,BR,1730579594
208,san patricio,28.017,-97.5169,304.12,60,49,7.76,US,1730579595
209,beau vallon,-20.4189,57.6953,297.28,88,40,1.54,MU,1730579596
210,bovalino,38.149,16.174,288.32,76,44,3.13,IT,1730579597
211,pandharpur,17.6667,75.3333,298.82,55,100,3.34,IN,1730579598
212,lewistown,40.5992,-77.5714,288.82,63,0,4.12,US,1730579599
213,yichun,47.7,128.9,269.68,89,93,1.15,CN,1730579601
214,malanje,-9.5402,16.341,291.92,85,13,0.74,AO,1730579602
215,sittwe,20.15,92.9,297.99,83,40,1.95,MM,1730579603
216,kashary,49.04,41.0056,277.46,67,5,4.5,RU,1730579604
217,powell,40.1578,-83.0752,289.21,48,0,0.89,US,1730579605
218,penha,-26.7694,-48.6458,296.42,94,100,4.12,BR,1730579606
219,quatre cocos,-20.2078,57.7625,297.64,86,4,3.97,MU,1730579608
220,marka,1.7159,44.7717,299.5,83,86,2.72,SO,1730579609
221,alofi,-19.0595,-169.9187,299.09,83,75,5.14,NU,1730579610
222,yabelo,4.8833,38.0833,289.39,78,34,2.76,ET,1730579611
223,cabo san lucas,22.8909,-109.9124,303.32,45,0,1.03,MX,1730579530
224,antsiranana,-12.2787,49.2917,296.89,82,5,5.67,MG,1730579613
225,kudymkar,59.0173,54.656,271.29,93,100,7.02,RU,1730579615
226,coquimbo,-29.9533,-71.3436,291.0,65,0,7.72,CL,1730579617
227,dadukou,26.5479,101.7054,290.62,86,100,0.48,CN,1730579618
228,constantia,44.1833,28.65,285.76,49,92,12.51,RO,1730579619
229,viziru,45.0167,27.7,284.89,35,100,8.39,RO,1730579622
230,smara,26.7384,-11.6719,293.74,52,2,4.22,EH,1730579623
231,srinivaspur,13.3333,78.2167,292.33,96,8,2.38,IN,1730579624
232,khambhaliya,22.2072,69.6683,299.07,65,0,2.65,IN,1730579625
233,tazovsky,67.4667,78.7,270.33,93,100,8.09,RU,1730579626
234,pariaman,-0.619,100.12,298.18,84,100,1.81,ID,1730579627
235,keflavik,64.0049,-22.5624,275.39,75,0,4.12,IS,1730579628
236,lubang,13.8584,120.124,301.27,78,4,7.81,PH,1730579630
237,touros,-5.1989,-35.4608,298.46,72,32,6.41,BR,1730579631
238,qui nhon,13.7667,109.2333,297.28,88,97,3.64,VN,1730579632
239,nar'yan-mar,67.6713,53.087,267.22,95,28,3.06,RU,1730579633
240,ancud,-41.8697,-73.8203,284.32,77,100,9.46,CL,1730579634
241,mandalgovi,45.7625,106.2708,265.53,60,6,8.5,MN,1730579635
242,point pedro,9.8167,80.2333,300.01,81,50,3.33,LK,1730579636
243,fedorovskiy,45.0972,40.9517,287.85,64,100,11.91,RU,1730579638
244,egilsstadir,65.2653,-14.3948,272.1,80,40,3.09,IS,1730579639
245,igarka,67.4667,86.5833,263.84,90,100,8.55,RU,1730579640
246,vilyuchinsk,52.9306,158.4028,265.3,78,84,3.65,RU,1730579641
247,mount gambier,-37.8333,140.7667,286.03,63,0,4.02,AU,1730579642
248,casper,42.8666,-106.3131,284.11,47,0,1.54,US,1730579643
249,kloulklubed,7.0419,134.2556,301.74,73,100,2.77,PW,1730579645
250,keelung,25.1283,121.7419,297.09,78,99,4.37,TW,1730579646
251,gamba,-2.65,10.0,297.24,91,65,1.66,GA,1730579647
252,kendari,-3.945,122.4989,297.0,96,100,0.47,ID,1730579648
253,tezu,27.9167,96.1667,294.34,59,14,1.4,IN,1730579649
254,taltal,-25.4,-70.4833,291.49,72,31,3.03,CL,1730579650
255,bac lieu,9.285,105.7244,298.42,90,100,3.87,VN,1730579651
256,colonia,50.9333,6.95,281.55,90,40,1.03,DE,1730579653
257,l'aquila,42.365,13.3935,285.23,72,41,0.89,IT,1730579654
258,taesal-li,36.9714,126.4542,289.35,77,0,4.35,KR,1730579655
259,saint-joseph,-21.3667,55.6167,294.36,86,88,3.11,RE,1730579656
260,chonchi,-42.6128,-73.8092,286.55,64,100,4.89,CL,1730579657
261,minab,27.1467,57.0801,299.93,62,0,0.29,IR,1730579658
262,arnprior,45.4334,-76.3494,278.47,43,0,2.48,CA,1730579659
263,shimoda,34.6667,138.95,291.19,81,100,8.5,JP,1730579661
264,sitka,57.0531,-135.33,282.09,57,100,7.72,US,1730579662
265,lompoc,34.6391,-120.4579,291.09,74,75,6.69,US,1730579415
266,enugu-ezike,6.9825,7.457,295.93,51,99,0.67,NG,1730579664
267,geraldton,-28.7667,114.6,287.38,94,4,1.03,AU,1730579665
268,atbara,17.7022,33.9864,297.29,15,1,5.08,SD,1730579666
269,guerrero negro,27.9769,-114.0611,293.05,56,43,7.69,MX,1730579668
270,lerwick,60.1545,-1.1494,284.79,89,100,12.15,GB,1730579669
271,baidoa,3.1138,43.6498,296.73,83,88,3.68,SO,1730579670
272,monterey,36.2505,-121.2516,289.91,54,41,6.23,US,1730579535
273,oodweyne,9.4092,45.064,295.98,62,17,2.5,SO,1730579673
274,villa gesell,-37.2639,-56.973,288.83,83,100,7.4,AR,1730579675
275,grain valley,39.015,-94.1986,292.88,66,100,6.69,US,1730579676
276,puerto deseado,-47.7503,-65.8938,287.59,29,99,10.7,AR,1730579677
277,taman',45.2117,36.7161,284.64,64,97,10.12,RU,1730579678
278,cockburn town,21.4612,-71.1419,298.13,94,100,12.86,TC,1730579679
279,mili,6.0815,171.735,301.45,77,88,5.29,MH,1730579680
280,lake monticello,37.9232,-78.3347,292.96,48,56,0.45,US,1730579681
281,vanino,49.0869,140.2543,272.36,89,100,0.92,RU,1730579683
282,novo oriente,-5.5344,-40.7742,306.05,26,86,3.1,BR,1730579684
283,fortuna,40.5982,-124.1573,288.11,80,100,2.57,US,1730579685
284,poronaysk,49.2167,143.1167,269.07,85,71,3.0,RU,1730579686
285,san fernando de apure,7.8878,-67.4724,302.79,73,90,1.57,VE,1730579687
286,kerikeri,-35.2268,173.9474,289.77,65,0,2.68,NZ,1730579688
287,maitum,6.0392,124.4986,298.41,85,89,2.02,PH,1730579690
288,cachoeira do sul,-30.0392,-52.8939,296.43,83,100,1.73,BR,1730579691
289,prince rupert,54.3161,-130.3201,280.98,75,100,11.83,CA,1730579692
290,aykhal,66.0,111.5,248.3,100,96,0.61,RU,1730579693
291,lata,40.1629,-8.3327,287.13,78,1,1.72,PT,1730579694
292,carnarvon,-24.8667,113.6333,294.79,77,100,8.27,AU,1730579695
293,la'ie,21.6477,-157.9253,301.51,71,73,4.02,US,1730579697
294,toumodi,6.5613,-5.0158,298.06,87,99,2.5,CI,1730579698
295,hithadhoo,-0.6,73.0833,300.34,69,32,2.92,MV,1730579699
296,saipan,15.1355,145.701,300.54,83,0,4.63,MP,1730579700
297,truro,50.2653,-5.0544,286.57,93,75,3.6,GB,1730579701
298,fort bragg,35.139,-79.006,295.88,60,40,4.63,US,1730579702
299,nefta,33.8731,7.8777,296.29,63,40,5.75,TN,1730579703
300,manta,-0.95,-80.7333,301.03,61,20,6.17,EC,1730579575
301,teixeira,-7.2228,-37.2542,302.33,30,44,5.51,BR,1730579706
302,mizunami,35.3667,137.25,285.77,95,9,1.94,JP,1730579707
303,masterton,-40.9597,175.6575,282.97,53,46,5.48,NZ,1730579708
304,dawson creek,55.7666,-120.2362,270.95,86,100,0.0,CA,1730579709
305,laojunmiao,39.8333,97.7333,275.09,62,100,0.81,CN,1730579710
306,puttalam,8.0362,79.8283,299.39,83,100,1.12,LK,1730579711
307,sujiatun,41.6592,123.3392,285.25,54,0,4.0,CN,1730579713
308,harper,4.375,-7.7169,298.71,89,78,3.11,LR,1730579714
309,ohara,35.25,140.3833,291.81,76,100,9.96,JP,1730579715
310,"laikit, laikit ii (dimembe)",1.4792,124.9735,295.05,90,41,0.69,ID,1730579716
311,samho-rodongjagu,39.9475,127.8711,286.83,79,90,1.44,KP,1730579717
312,codrington,-38.2667,141.9667,286.89,64,0,7.01,AU,1730579718
313,navojoa,27.1,-109.4333,303.77,27,0,6.87,MX,1730579720
314,antalaha,-14.9003,50.2788,294.44,90,95,2.8,MG,1730579721
315,ulsteinvik,62.3432,5.8487,281.22,83,100,9.73,NO,1730579722
316,kavaratti,10.5669,72.642,301.14,76,58,2.7,IN,1730579723
317,bennettsville,34.6174,-79.6848,296.53,66,100,2.06,US,1730579724
318,kill devil hills,36.0307,-75.676,290.36,66,0,6.17,US,1730579725
319,alesund,62.4723,6.1549,281.23,81,75,10.29,NO,1730579726
320,karratha,-20.7377,116.8463,301.54,33,25,5.38,AU,1730579728
321,kruisfontein,-34.0033,24.7314,289.53,90,100,1.88,ZA,1730579730
322,homer,59.6425,-151.5483,278.73,76,100,2.06,US,1730579731
323,tadmur,34.5608,38.2805,290.0,72,100,1.47,SY,1730579732
324,mandera,3.9366,41.867,302.23,60,86,4.08,KE,1730579733
325,conway,35.0887,-92.4421,296.06,79,100,5.14,US,1730579735
326,veydelevka,50.1521,38.4492,275.19,97,75,4.16,RU,1730579736
327,sao jose da coroa grande,-8.8978,-35.1478,298.5,72,75,5.05,BR,1730579737
328,ar ruways,24.1103,52.7306,300.2,73,0,4.22,AE,1730579738
329,rabo de peixe,37.8,-25.5833,293.88,99,20,4.12,PT,1730579739
